1 -21.224695 -54.677447 -72.405154 383.122104 338.681026 341.150811
2 -80.476743 -3.974554 -77.328719 390.815825 319.344028 386.133792
3 -15.290938 73.554805 -74.358515 342.550068 322.167027 363.270697
4 54.514834 54.851549 -2.179421 391.513965 306.380446 332.139133
5 -32.987253 20.136803 -88.095719 351.693718 342.503199 371.485063
6 -24.981009 8.634223 51.806113 339.643605 355.970724 364.692903
7 86.029963 10.267257 -84.739345 383.956326 344.814890 362.871909
8 -34.432063 -80.907136 31.040008 344.766990 321.239499 314.425930
9 63.051273 -79.934221 5.921327 346.736640 364.530571 354.614665
10 85.208262 -79.268421 -40.989086 384.856955 357.602150 307.761263
11 -37.806821 -4.454554 -55.328550 363.503693 383.694379 325.729499
12 -2.713528 -73.159071 20.986822 316.595952 303.896011 312.986179
13 30.792266 14.371300 -66.022499 392.359523 372.189896 324.687185
14 66.919480 39.266150 23.231595 398.109218 392.555720 324.540911
15 -4.898382 -73.648448 -59.985079 359.309494 353.478768 336.758021
16 20.699056 -90.307628 -36.734498 345.998855 308.644899 319.736132
17 -28.173939 -24.634765 58.475702 378.080517 344.060223 397.742925
18 13.068574 73.206816 -52.686901 348.744449 314.799571 303.701470
19 -18.918819 -87.486910 -90.552163 307.550171 310.910581 364.450478
20 -26.235191 -47.515458 -89.387349 347.276276 344.849359 340.671615
